"","polymer_number","polymer_name","area","elongation","length","width","volume","weight","FTIR_analysed_filter","shape","sampletype","location","sieve","sample_volume"
"184",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"185",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"186",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"187",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"188",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"189",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"190",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"191",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"192",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"193",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"194",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"195",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"196",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"197",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"198",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"199",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"200",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"201",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"202",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"203",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"204",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"205",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100III","particle","sample","BS",100,1870
"206",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100III","particle","sample","BS",100,1870
"207",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100III","particle","sample","BS",100,1870
"208",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100III","particle","sample","BS",100,1870
"209",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100III","particle","sample","BS",100,1870
"210",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100III","particle","sample","BS",100,1870
"211",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"212",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"213",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"214",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"215",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"216",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"217",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"218",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"219",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"220",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"221",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"222",3,"polyethylene, chlorinated",2752.75,2.41835821139758,120.121813173129,49.6708108033795,108622.811595335,1.26002461450589e-07,"BS100III","particle","sample","BS",100,1870
"223",3,"polyethylene, chlorinated",2601.5,2.46511723806866,96.0533705811514,38.9650313980223,53451.4304995279,6.20036593794524e-08,"BS100III","particle","sample","BS",100,1870
"224",3,"polyethylene, chlorinated",2299,1.35051588837133,74.8080877980449,55.3922308076365,84128.4577845894,9.75890110301237e-08,"BS100III","particle","sample","BS",100,1870
"225",3,"polyethylene, chlorinated",2238.5,1.18311205369051,62.7096483804526,53.0039806329764,64572.559512355,7.49041690343318e-08,"BS100III","particle","sample","BS",100,1870
"226",3,"polyethylene, chlorinated",2208.25,1.49907548602132,66.2287701833576,44.1797433157517,47379.4188612828,5.4960125879088e-08,"BS100III","particle","sample","BS",100,1870
"227",3,"polyethylene, chlorinated",2057,2.80303308490296,83.773504164503,29.8867339867318,27425.8603562417,3.18139980132404e-08,"BS100III","particle","sample","BS",100,1870
"228",3,"polyethylene, chlorinated",1724.25,1.77707724267302,78.1696872195354,43.9877824905096,55436.9303244315,6.43068391763406e-08,"BS100III","particle","sample","BS",100,1870
"229",3,"polyethylene, chlorinated",1633.5,1.94010404020629,78.7480158480199,40.5895839687271,47551.6380740195,5.51599001658626e-08,"BS100III","particle","sample","BS",100,1870
"230",3,"polyethylene, chlorinated",1542.75,2.67101253824095,82.683130081051,30.9557251781018,29039.9280595716,3.36863165491031e-08,"BS100III","particle","sample","BS",100,1870
"231",3,"polyethylene, chlorinated",1512.5,2.29317821995113,90.7083237635885,39.5557235693271,52019.056426013,6.03421054541751e-08,"BS100III","particle","sample","BS",100,1870
"232",3,"polyethylene, chlorinated",1482.25,1.84736491591593,66.4567528547701,35.9738091170908,31521.6274232777,3.65650878110021e-08,"BS100III","particle","sample","BS",100,1870
"233",3,"polyethylene, chlorinated",1300.75,1.44413613450224,46.9920205992464,32.5398828244425,18236.9728397949,2.1154888494162e-08,"BS100III","particle","sample","BS",100,1870
"234",3,"polyethylene, chlorinated",1270.5,1.1742200682749,59.2368128784795,50.4477946502032,55255.1443258118,6.40959674179417e-08,"BS100III","particle","sample","BS",100,1870
"235",3,"polyethylene, chlorinated",1270.5,1.24203256640399,45.3541618817943,36.5160810663012,22165.734821239,2.57122523926373e-08,"BS100III","particle","sample","BS",100,1870
"236",3,"polyethylene, chlorinated",1240.25,2.66452721062454,66.9103878332804,25.1115423278403,15464.5392265154,1.79388655027579e-08,"BS100III","particle","sample","BS",100,1870
"237",3,"polyethylene, chlorinated",1179.75,1.59473903501875,50.7074945151109,31.7967350153404,18790.3067462745,2.17967558256784e-08,"BS100III","particle","sample","BS",100,1870
"238",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"239",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"240",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"241",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"242",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"243",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"244",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"245",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"246",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"247",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"248",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"249",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"250",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"251",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"252",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"253",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"254",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"255",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"256",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"257",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"258",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"259",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"260",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"261",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"262",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"263",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"264",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"265",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"266",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"267",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"268",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"269",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"270",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"271",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"272",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"273",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"274",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"275",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"276",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"BS100III","particle","sample","BS",100,1870
"277",4,"polypropylene",73386.5,3.43408957933269,583.933215359428,170.04018150071,6188180.3383695,5.87877132145103e-06,"BS100III","particle","sample","BS",100,1870
"278",4,"polypropylene",69060.75,2.31561563833831,580.530145642756,250.70229101551,13373283.2871292,1.27046191227727e-05,"BS100III","particle","sample","BS",100,1870
"279",4,"polypropylene",68002,2.72693712618685,552.30516926786,202.536818309472,8303931.09660582,7.88873454177553e-06,"BS100III","particle","sample","BS",100,1870
"280",4,"polypropylene",63404,2.17547194045997,441.270042037753,202.838765157529,6654309.8951163,6.32159440036049e-06,"BS100III","particle","sample","BS",100,1870
"281",4,"polypropylene",59471.5,1.82687112719863,400.594870161863,219.279216906857,7059874.63350374,6.70688090182855e-06,"BS100III","particle","sample","BS",100,1870
"282",4,"polypropylene",52604.75,1.26859485880454,407.594160900276,321.295769150737,15421784.4827807,1.46506952586416e-05,"BS100III","particle","sample","BS",100,1870
"283",4,"polypropylene",42592,1.91917369374382,429.035254961641,223.552071581756,7858633.5948936,7.46570191514892e-06,"BS100III","particle","sample","BS",100,1870
"284",4,"polypropylene",41714.75,1.49949600347522,309.616294790827,206.480240076174,4838129.22882761,4.59622276738623e-06,"BS100III","particle","sample","BS",100,1870
"285",4,"polypropylene",40232.5,1.43296812197508,304.294676259707,212.352718524047,5029289.8637025,4.77782537051738e-06,"BS100III","particle","sample","BS",100,1870
"286",4,"polypropylene",39355.25,2.30539787130835,342.107073881848,148.393940212886,2761156.67150392,2.62309883792872e-06,"BS100III","particle","sample","BS",100,1870
"287",4,"polypropylene",33547.25,2.36601839859261,378.86178218448,160.126304347354,3560433.02769708,3.38241137631223e-06,"BS100III","particle","sample","BS",100,1870
"288",4,"polypropylene",31671.75,2.00041952716283,357.880566669944,178.902756052137,4198255.25996861,3.98834249697018e-06,"BS100III","particle","sample","BS",100,1870
"289",4,"polypropylene",30703.75,3.58378029463075,437.310530401453,122.024927436717,2386622.40698303,2.26729128663387e-06,"BS100III","particle","sample","BS",100,1870
"290",4,"polypropylene",24502.5,2.1265127573795,321.87924754479,151.364832601071,2702959.9427039,2.5678119455687e-06,"BS100III","particle","sample","BS",100,1870
"291",4,"polypropylene",23564.75,1.49680067957581,223.884456807524,149.575330812231,1835864.18762411,1.7440709782429e-06,"BS100III","particle","sample","BS",100,1870
"292",4,"polypropylene",22294.25,1.55926143985733,266.054505693852,170.628541752559,2839034.29571807,2.69708258093217e-06,"BS100III","particle","sample","BS",100,1870
"293",4,"polypropylene",21870.75,2.08702536832413,296.184064392398,141.916849161365,2186383.14929913,2.07706399183417e-06,"BS100III","particle","sample","BS",100,1870
"294",4,"polypropylene",21144.75,1.31505468208684,221.71208807821,168.595337591878,2309814.77509454,2.19432403633981e-06,"BS100III","particle","sample","BS",100,1870
"295",4,"polypropylene",20721.25,2.82189855564308,317.383837017577,112.471738710412,1471527.17443816,1.39795081571625e-06,"BS100III","particle","sample","BS",100,1870
"296",4,"polypropylene",17182,3.3995679845506,273.068214920741,80.3243871461623,645747.383292091,6.13460014127487e-07,"BS100III","particle","sample","BS",100,1870
"297",4,"polypropylene",17121.5,1.56390936405829,193.440559345759,123.690390115568,1084716.18472262,1.03048037548649e-06,"BS100III","particle","sample","BS",100,1870
"298",4,"polypropylene",16849.25,1.9543242488422,226.102852702039,115.693622916458,1109229.84532514,1.05376835305888e-06,"BS100III","particle","sample","BS",100,1870
"299",4,"polypropylene",15578.75,2.87122829325617,257.150734006341,89.561228764124,756004.73818521,7.1820450127595e-07,"BS100III","particle","sample","BS",100,1870
"300",4,"polypropylene",15427.5,1.73230112980689,210.801446864105,121.688685204289,1144117.54944288,1.08691167197073e-06,"BS100III","particle","sample","BS",100,1870
"301",4,"polypropylene",14066.25,1.75562828195001,214.5,122.178482885768,1173581.93308835,1.11490283643393e-06,"BS100III","particle","sample","BS",100,1870
"302",4,"polypropylene",11132,1.90025462695817,207.036832471906,108.952152798238,900774.138225551,8.55735431314274e-07,"BS100III","particle","sample","BS",100,1870
"303",4,"polypropylene",11011,2.00671884902809,185.538405727763,92.4585951926572,581333.116506061,5.52266460680758e-07,"BS100III","particle","sample","BS",100,1870
